Date,Symbol,Quantity,Price,Trade Type
2023-02-15 05:00:00+00:00,FSLR,8.0,172.36,close
2023-02-15 05:00:00+00:00,WBD,94.0,15.35,close
2023-02-15 05:00:00+00:00,ABNB,10.0,137.01,close
2023-02-15 05:00:00+00:00,GNRC,10.0,135.23,close
2023-02-15 05:00:00+00:00,PARA,59.0,24.54,close
2023-02-15 05:00:00+00:00,PLTR,150.0,10.11,close
2023-02-16 05:00:00+00:00,ENPH,6.0,212.5,buy
2023-02-16 05:00:00+00:00,GNRC,9.0,135.7,buy
2023-02-16 05:00:00+00:00,TSLA,6.0,210.78,buy
2023-02-16 05:00:00+00:00,HSIC,15.0,86.26,buy
2023-02-16 05:00:00+00:00,AMD,15.0,82.98,buy
2023-02-16 05:00:00+00:00,CCL,110.0,12.0,buy
2023-02-16 05:00:00+00:00,NRG,37.0,35.21,buy
2023-02-16 05:00:00+00:00,FSLR,7.0,169.87,buy
2023-02-16 05:00:00+00:00,APA,32.0,41.22,buy
2023-02-16 05:00:00+00:00,CRWD,11.0,117.86,buy
2023-02-16 05:00:00+00:00,BWA,-27.0,48.72,sell
2023-02-16 05:00:00+00:00,ALB,-4.0,276.5,sell
2023-02-16 05:00:00+00:00,POOL,-3.0,376.87,sell
2023-02-16 05:00:00+00:00,FIS,-19.0,66.88,sell
2023-02-16 05:00:00+00:00,SMCI,-14.0,92.68,sell
2023-02-16 05:00:00+00:00,PARA,-58.0,22.5,sell
2023-02-16 05:00:00+00:00,TYL,-4.0,324.04,sell
2023-02-16 05:00:00+00:00,WELL,-17.0,74.22,sell
2023-02-16 05:00:00+00:00,CTLT,-19.0,67.72,sell
2023-02-16 05:00:00+00:00,LH,-5.0,240.0,sell
2023-02-16 05:00:00+00:00,ENPH,-6.0,202.8,close
2023-02-16 05:00:00+00:00,GNRC,-9.0,129.91,close
2023-02-16 05:00:00+00:00,TSLA,-6.0,202.04,close
2023-02-16 05:00:00+00:00,HSIC,-15.0,82.82,close
2023-02-16 05:00:00+00:00,AMD,-15.0,80.08,close
2023-02-16 05:00:00+00:00,CCL,-110.0,11.6,close
2023-02-16 05:00:00+00:00,NRG,-37.0,34.08,close
2023-02-16 05:00:00+00:00,FSLR,-7.0,165.01,close
2023-02-16 05:00:00+00:00,APA,-32.0,40.14,close
2023-02-16 05:00:00+00:00,CRWD,-11.0,115.12,close
2023-02-16 05:00:00+00:00,BWA,27.0,50.32,close
2023-02-16 05:00:00+00:00,ALB,4.0,285.62,close
2023-02-16 05:00:00+00:00,POOL,3.0,389.7,close
2023-02-16 05:00:00+00:00,FIS,19.0,69.16,close
2023-02-16 05:00:00+00:00,SMCI,14.0,95.88,close
2023-02-16 05:00:00+00:00,PARA,58.0,23.5,close
2023-02-16 05:00:00+00:00,TYL,4.0,339.09,close
2023-02-16 05:00:00+00:00,WELL,17.0,78.05,close
2023-02-16 05:00:00+00:00,CTLT,19.0,71.89,close
2023-02-16 05:00:00+00:00,LH,5.0,256.09,close
2023-02-17 05:00:00+00:00,ALB,4.0,278.87,buy
2023-02-17 05:00:00+00:00,ABNB,9.0,137.435,buy
2023-02-17 05:00:00+00:00,CTRA,52.0,24.38,buy
2023-02-17 05:00:00+00:00,PLTR,132.0,9.57,buy
2023-02-17 05:00:00+00:00,BKR,40.0,31.8,buy
2023-02-17 05:00:00+00:00,HES,9.0,140.47,buy
2023-02-17 05:00:00+00:00,HAL,33.0,37.79,buy
2023-02-17 05:00:00+00:00,UBER,35.0,35.96,buy
2023-02-17 05:00:00+00:00,FANG,9.0,139.28,buy
2023-02-17 05:00:00+00:00,SMCI,13.0,95.08,buy
2023-02-17 05:00:00+00:00,SO,-19.0,64.93,sell
2023-02-17 05:00:00+00:00,IEX,-5.0,225.06,sell
2023-02-17 05:00:00+00:00,JKHY,-7.0,164.62,sell
2023-02-17 05:00:00+00:00,BAX,-31.0,39.92,sell
2023-02-17 05:00:00+00:00,EW,-16.0,76.41,sell
2023-02-17 05:00:00+00:00,BIIB,-4.0,270.91,sell
2023-02-17 05:00:00+00:00,MRK,-11.0,106.33,sell
2023-02-17 05:00:00+00:00,GEHC,-17.0,70.97,sell
2023-02-17 05:00:00+00:00,DE,-3.0,419.0,sell
2023-02-17 05:00:00+00:00,TSLA,-6.0,199.985,sell
2023-02-17 05:00:00+00:00,ALB,-4.0,258.01,close
2023-02-17 05:00:00+00:00,ABNB,-9.0,131.6,close
2023-02-17 05:00:00+00:00,CTRA,-52.0,23.4,close
2023-02-17 05:00:00+00:00,PLTR,-132.0,9.2,close
2023-02-17 05:00:00+00:00,BKR,-40.0,30.59,close
2023-02-17 05:00:00+00:00,HES,-9.0,135.52,close
2023-02-17 05:00:00+00:00,HAL,-33.0,36.5,close
2023-02-17 05:00:00+00:00,UBER,-35.0,34.77,close
2023-02-17 05:00:00+00:00,FANG,-9.0,134.68,close
2023-02-17 05:00:00+00:00,SMCI,-13.0,91.98,close
2023-02-17 05:00:00+00:00,SO,19.0,66.63,close
2023-02-17 05:00:00+00:00,IEX,5.0,231.0,close
2023-02-17 05:00:00+00:00,JKHY,7.0,169.0,close
2023-02-17 05:00:00+00:00,BAX,31.0,41.0,close
2023-02-17 05:00:00+00:00,EW,16.0,78.51,close
2023-02-17 05:00:00+00:00,BIIB,4.0,278.38,close
2023-02-17 05:00:00+00:00,MRK,11.0,109.52,close
2023-02-17 05:00:00+00:00,GEHC,17.0,73.17,close
2023-02-17 05:00:00+00:00,DE,3.0,433.31,close
2023-02-17 05:00:00+00:00,TSLA,6.0,208.31,close
2023-02-21 05:00:00+00:00,NDSN,5.0,237.11,buy
2023-02-21 05:00:00+00:00,PLTR,136.0,9.01,buy
2023-02-21 05:00:00+00:00,GNRC,10.0,122.715,buy
2023-02-21 05:00:00+00:00,ALB,4.0,256.4701,buy
2023-02-21 05:00:00+00:00,EMN,14.0,86.6,buy
2023-02-21 05:00:00+00:00,KMX,17.0,72.0,buy
2023-02-21 05:00:00+00:00,TAP,21.0,56.28,buy
2023-02-21 05:00:00+00:00,HAS,20.0,58.9,buy
2023-02-21 05:00:00+00:00,SWK,14.0,87.43,buy
2023-02-21 05:00:00+00:00,IP,32.0,37.7,buy
2023-02-21 05:00:00+00:00,MOS,-25.0,48.14,sell
2023-02-21 05:00:00+00:00,MDT,-14.0,84.23,sell
2023-02-21 05:00:00+00:00,HES,-9.0,133.82,sell
2023-02-21 05:00:00+00:00,KR,-27.0,43.93,sell
2023-02-21 05:00:00+00:00,LVS,-22.0,55.41,sell
2023-02-21 05:00:00+00:00,VLO,-9.0,129.88,sell
2023-02-21 05:00:00+00:00,KMB,-9.0,126.86,sell
2023-02-21 05:00:00+00:00,PYPL,-16.0,73.71,sell
2023-02-21 05:00:00+00:00,CF,-15.0,81.13,sell
2023-02-21 05:00:00+00:00,WMT,-8.0,142.88,sell
2023-02-21 05:00:00+00:00,NDSN,-5.0,211.91,close
2023-02-21 05:00:00+00:00,PLTR,-136.0,8.47,close
2023-02-21 05:00:00+00:00,GNRC,-10.0,115.77,close
2023-02-21 05:00:00+00:00,ALB,-4.0,241.96,close
2023-02-21 05:00:00+00:00,EMN,-14.0,82.47,close
2023-02-21 05:00:00+00:00,KMX,-17.0,68.59,close
2023-02-21 05:00:00+00:00,TAP,-21.0,53.65,close
2023-02-21 05:00:00+00:00,HAS,-20.0,56.39,close
2023-02-21 05:00:00+00:00,SWK,-14.0,83.74,close
2023-02-21 05:00:00+00:00,IP,-32.0,36.11,close
2023-02-21 05:00:00+00:00,MOS,25.0,48.86,close
2023-02-21 05:00:00+00:00,MDT,14.0,85.49,close
2023-02-21 05:00:00+00:00,HES,9.0,135.87,close
2023-02-21 05:00:00+00:00,KR,27.0,44.62,close
2023-02-21 05:00:00+00:00,LVS,22.0,56.35,close
2023-02-21 05:00:00+00:00,VLO,9.0,132.2,close
2023-02-21 05:00:00+00:00,KMB,9.0,129.23,close
2023-02-21 05:00:00+00:00,PYPL,16.0,75.24,close
2023-02-21 05:00:00+00:00,CF,15.0,83.48,close
2023-02-21 05:00:00+00:00,WMT,8.0,147.33,close
2023-02-22 05:00:00+00:00,EPAM,3.0,324.77,buy
2023-02-22 05:00:00+00:00,ALLE,10.0,118.08,buy
2023-02-22 05:00:00+00:00,SBAC,4.0,267.12,buy
2023-02-22 05:00:00+00:00,AMT,5.0,205.08,buy
2023-02-22 05:00:00+00:00,EXR,7.0,158.38,buy
2023-02-22 05:00:00+00:00,DXCM,10.0,114.54,buy
2023-02-22 05:00:00+00:00,DOC,46.0,25.73,buy
2023-02-22 05:00:00+00:00,NRG,34.0,33.9,buy
2023-02-22 05:00:00+00:00,CSX,38.0,30.66,buy
2023-02-22 05:00:00+00:00,PODD,4.0,293.88,buy
2023-02-22 05:00:00+00:00,MOS,-24.0,48.97,sell
2023-02-22 05:00:00+00:00,NDSN,-5.0,215.53,sell
2023-02-22 05:00:00+00:00,CTVA,-19.0,60.25,sell
2023-02-22 05:00:00+00:00,CRWD,-10.0,114.42,sell
2023-02-22 05:00:00+00:00,PANW,-6.0,182.375,sell
2023-02-22 05:00:00+00:00,MTCH,-27.0,42.39,sell
2023-02-22 05:00:00+00:00,TRGP,-16.0,72.97,sell
2023-02-22 05:00:00+00:00,EQT,-38.0,30.84,sell
2023-02-22 05:00:00+00:00,CZR,-22.0,51.69,sell
2023-02-22 05:00:00+00:00,WBD,-80.0,14.68,sell
2023-02-22 05:00:00+00:00,EPAM,-3.0,311.08,close
2023-02-22 05:00:00+00:00,ALLE,-10.0,113.14,close
2023-02-22 05:00:00+00:00,SBAC,-4.0,259.0,close
2023-02-22 05:00:00+00:00,AMT,-5.0,199.28,close
2023-02-22 05:00:00+00:00,EXR,-7.0,154.3,close
2023-02-22 05:00:00+00:00,DXCM,-10.0,111.65,close
2023-02-22 05:00:00+00:00,DOC,-46.0,25.09,close
2023-02-22 05:00:00+00:00,NRG,-34.0,33.15,close
2023-02-22 05:00:00+00:00,CSX,-38.0,29.99,close
2023-02-22 05:00:00+00:00,PODD,-4.0,287.77,close
2023-02-22 05:00:00+00:00,MOS,24.0,50.2,close
2023-02-22 05:00:00+00:00,NDSN,5.0,221.04,close
2023-02-22 05:00:00+00:00,CTVA,19.0,61.94,close
2023-02-22 05:00:00+00:00,CRWD,10.0,117.63,close
2023-02-22 05:00:00+00:00,PANW,6.0,187.75,close
2023-02-22 05:00:00+00:00,MTCH,27.0,43.84,close
2023-02-22 05:00:00+00:00,TRGP,16.0,75.56,close
2023-02-22 05:00:00+00:00,EQT,38.0,31.98,close
2023-02-22 05:00:00+00:00,CZR,22.0,53.99,close
2023-02-22 05:00:00+00:00,WBD,80.0,15.42,close
2023-02-23 05:00:00+00:00,GM,28.0,41.05,buy
2023-02-23 05:00:00+00:00,MRNA,7.0,153.73,buy
2023-02-23 05:00:00+00:00,CZR,21.0,54.22,buy
2023-02-23 05:00:00+00:00,PLTR,136.0,8.42,buy
2023-02-23 05:00:00+00:00,DVA,13.0,85.35,buy
2023-02-23 05:00:00+00:00,FCX,27.0,41.73,buy
2023-02-23 05:00:00+00:00,WYNN,10.0,108.63,buy
2023-02-23 05:00:00+00:00,LVS,19.0,57.935,buy
2023-02-23 05:00:00+00:00,CBOE,8.0,132.01,buy
2023-02-23 05:00:00+00:00,CCL,103.0,11.16,buy
2023-02-23 05:00:00+00:00,GRMN,-11.0,98.88,sell
2023-02-23 05:00:00+00:00,UAL,-23.0,49.48,sell
2023-02-23 05:00:00+00:00,TFX,-5.0,229.8,sell
2023-02-23 05:00:00+00:00,PODD,-3.0,290.0,sell
2023-02-23 05:00:00+00:00,NTAP,-17.0,64.53,sell
2023-02-23 05:00:00+00:00,GPC,-6.0,175.03,sell
2023-02-23 05:00:00+00:00,CRL,-5.0,220.51,sell
2023-02-23 05:00:00+00:00,MOS,-23.0,49.8,sell
2023-02-23 05:00:00+00:00,GEHC,-15.0,72.44,sell
2023-02-23 05:00:00+00:00,SMCI,-12.0,89.328,sell
2023-02-23 05:00:00+00:00,GM,-28.0,39.25,close
2023-02-23 05:00:00+00:00,MRNA,-7.0,147.57,close
2023-02-23 05:00:00+00:00,CZR,-21.0,52.53,close
2023-02-23 05:00:00+00:00,PLTR,-136.0,8.17,close
2023-02-23 05:00:00+00:00,DVA,-13.0,82.87,close
2023-02-23 05:00:00+00:00,FCX,-27.0,40.59,close
2023-02-23 05:00:00+00:00,WYNN,-10.0,105.84,close
2023-02-23 05:00:00+00:00,LVS,-19.0,56.46,close
2023-02-23 05:00:00+00:00,CBOE,-8.0,128.73,close
2023-02-23 05:00:00+00:00,CCL,-103.0,10.89,close
2023-02-23 05:00:00+00:00,GRMN,11.0,100.9,close
2023-02-23 05:00:00+00:00,UAL,23.0,50.58,close
2023-02-23 05:00:00+00:00,TFX,5.0,235.77,close
2023-02-23 05:00:00+00:00,PODD,3.0,297.58,close
2023-02-23 05:00:00+00:00,NTAP,17.0,66.22,close
2023-02-23 05:00:00+00:00,GPC,6.0,179.76,close
2023-02-23 05:00:00+00:00,CRL,5.0,227.28,close
2023-02-23 05:00:00+00:00,MOS,23.0,51.5,close
2023-02-23 05:00:00+00:00,GEHC,15.0,75.9,close
2023-02-23 05:00:00+00:00,SMCI,12.0,94.27,close
2023-02-24 05:00:00+00:00,LYV,14.0,75.25,buy
2023-02-24 05:00:00+00:00,ADSK,5.0,203.19,buy
2023-02-24 05:00:00+00:00,PODD,3.0,310.0,buy
2023-02-24 05:00:00+00:00,SBAC,4.0,264.63,buy
2023-02-24 05:00:00+00:00,MTCH,26.0,42.383,buy
2023-02-24 05:00:00+00:00,EQIX,1.0,702.01,buy
2023-02-24 05:00:00+00:00,VICI,32.0,34.12,buy
2023-02-24 05:00:00+00:00,WAT,3.0,321.78,buy
2023-02-24 05:00:00+00:00,ADBE,3.0,328.12,buy
2023-02-24 05:00:00+00:00,DLR,10.0,107.35,buy
2023-02-24 05:00:00+00:00,PPG,-8.0,125.75,sell
2023-02-24 05:00:00+00:00,LKQ,-20.0,55.71,sell
2023-02-24 05:00:00+00:00,HES,-8.0,134.13,sell
2023-02-24 05:00:00+00:00,INTU,-2.0,404.99,sell
2023-02-24 05:00:00+00:00,EVRG,-19.0,58.2,sell
2023-02-24 05:00:00+00:00,CTRA,-45.0,24.41,sell
2023-02-24 05:00:00+00:00,CE,-9.0,112.26,sell
2023-02-24 05:00:00+00:00,SMCI,-12.0,92.48,sell
2023-02-24 05:00:00+00:00,EQT,-34.0,32.53,sell
2023-02-24 05:00:00+00:00,LIN,-3.0,323.09,sell
2023-02-24 05:00:00+00:00,LYV,-14.0,68.78,close
2023-02-24 05:00:00+00:00,ADSK,-5.0,192.53,close
2023-02-24 05:00:00+00:00,PODD,-3.0,294.35,close
2023-02-24 05:00:00+00:00,SBAC,-4.0,257.82,close
2023-02-24 05:00:00+00:00,MTCH,-26.0,41.34,close
2023-02-24 05:00:00+00:00,EQIX,-1.0,684.8,close
2023-02-24 05:00:00+00:00,VICI,-32.0,33.29,close
2023-02-24 05:00:00+00:00,WAT,-3.0,314.05,close
2023-02-24 05:00:00+00:00,ADBE,-3.0,320.54,close
2023-02-24 05:00:00+00:00,DLR,-10.0,105.04,close
2023-02-24 05:00:00+00:00,PPG,8.0,129.71,close
2023-02-24 05:00:00+00:00,LKQ,20.0,57.55,close
2023-02-24 05:00:00+00:00,HES,8.0,138.95,close
2023-02-24 05:00:00+00:00,INTU,2.0,419.81,close
2023-02-24 05:00:00+00:00,EVRG,19.0,60.63,close
2023-02-24 05:00:00+00:00,CTRA,45.0,25.56,close
2023-02-24 05:00:00+00:00,CE,9.0,117.72,close
2023-02-24 05:00:00+00:00,SMCI,12.0,98.16,close
2023-02-24 05:00:00+00:00,EQT,34.0,34.73,close
2023-02-24 05:00:00+00:00,LIN,3.0,347.66,close
2023-02-27 05:00:00+00:00,PODD,3.0,295.64,buy
2023-02-27 05:00:00+00:00,SCHW,13.0,81.12,buy
2023-02-27 05:00:00+00:00,HSIC,13.0,81.58,buy
2023-02-27 05:00:00+00:00,EQT,30.0,34.75,buy
2023-02-27 05:00:00+00:00,AES,41.0,25.69,buy
2023-02-27 05:00:00+00:00,STX,16.0,66.29,buy
2023-02-27 05:00:00+00:00,WDC,27.0,39.62,buy
2023-02-27 05:00:00+00:00,KMX,15.0,69.01,buy
2023-02-27 05:00:00+00:00,DELL,25.0,42.13,buy
2023-02-27 05:00:00+00:00,UDR,24.0,44.24,buy
2023-02-27 05:00:00+00:00,BKNG,-0.0,2480.39,sell
2023-02-27 05:00:00+00:00,BKR,-35.0,30.535,sell
2023-02-27 05:00:00+00:00,CRWD,-9.0,118.635,sell
2023-02-27 05:00:00+00:00,URI,-2.0,454.4,sell
2023-02-27 05:00:00+00:00,SMCI,-10.0,98.86,sell
2023-02-27 05:00:00+00:00,MOS,-20.0,51.75,sell
2023-02-27 05:00:00+00:00,WBD,-69.0,15.55,sell
2023-02-27 05:00:00+00:00,ENPH,-5.0,205.47,sell
2023-02-27 05:00:00+00:00,TSLA,-5.0,202.03,sell
2023-02-27 05:00:00+00:00,LYV,-15.0,69.26,sell
2023-02-27 05:00:00+00:00,PODD,-3.0,281.94,close
2023-02-27 05:00:00+00:00,SCHW,-13.0,77.88,close
2023-02-27 05:00:00+00:00,HSIC,-13.0,78.36,close
2023-02-27 05:00:00+00:00,EQT,-30.0,33.53,close
2023-02-27 05:00:00+00:00,AES,-41.0,24.88,close
2023-02-27 05:00:00+00:00,STX,-16.0,64.25,close
2023-02-27 05:00:00+00:00,WDC,-27.0,38.51,close
2023-02-27 05:00:00+00:00,KMX,-15.0,67.13,close
2023-02-27 05:00:00+00:00,DELL,-25.0,41.0,close
2023-02-27 05:00:00+00:00,UDR,-24.0,43.06,close
2023-02-27 05:00:00+00:00,BKNG,0.0,2521.08,close
2023-02-27 05:00:00+00:00,BKR,35.0,31.04,close
2023-02-27 05:00:00+00:00,CRWD,9.0,120.65,close
2023-02-27 05:00:00+00:00,URI,2.0,463.26,close
2023-02-27 05:00:00+00:00,SMCI,10.0,101.13,close
2023-02-27 05:00:00+00:00,MOS,20.0,53.01,close
2023-02-27 05:00:00+00:00,WBD,69.0,15.94,close
2023-02-27 05:00:00+00:00,ENPH,5.0,210.78,close
2023-02-27 05:00:00+00:00,TSLA,5.0,207.63,close
2023-02-27 05:00:00+00:00,LYV,15.0,71.83,close
2023-02-28 05:00:00+00:00,NCLH,66.0,15.7,buy
2023-02-28 05:00:00+00:00,FANG,7.0,146.41,buy
2023-02-28 05:00:00+00:00,OKE,15.0,68.13,buy
2023-02-28 05:00:00+00:00,HES,7.0,140.2,buy
2023-02-28 05:00:00+00:00,GS,2.0,366.0,buy
2023-02-28 05:00:00+00:00,APA,26.0,39.93,buy
2023-02-28 05:00:00+00:00,AZO,0.0,2584.96,buy
2023-02-28 05:00:00+00:00,CEG,13.0,77.81,buy
2023-02-28 05:00:00+00:00,VLO,7.0,136.83,buy
2023-02-28 05:00:00+00:00,MOH,3.0,285.31,buy
2023-02-28 05:00:00+00:00,KMX,-15.0,67.4,sell
2023-02-28 05:00:00+00:00,LVS,-18.0,56.06,sell
2023-02-28 05:00:00+00:00,UAL,-20.0,50.6,sell
2023-02-28 05:00:00+00:00,AXON,-5.0,194.52,sell
2023-02-28 05:00:00+00:00,ANSS,-3.0,294.7,sell
2023-02-28 05:00:00+00:00,WYNN,-9.0,105.12,sell
2023-02-28 05:00:00+00:00,STLD,-8.0,121.83,sell
2023-02-28 05:00:00+00:00,UHS,-8.0,128.41,sell
2023-02-28 05:00:00+00:00,EW,-13.0,77.11,sell
2023-02-28 05:00:00+00:00,BLDR,-12.0,80.56,sell
2023-02-28 05:00:00+00:00,NCLH,-66.0,14.82,close
2023-02-28 05:00:00+00:00,FANG,-7.0,140.58,close
2023-02-28 05:00:00+00:00,OKE,-15.0,65.45,close
2023-02-28 05:00:00+00:00,HES,-7.0,134.7,close
2023-02-28 05:00:00+00:00,GS,-2.0,351.65,close
2023-02-28 05:00:00+00:00,APA,-26.0,38.38,close
2023-02-28 05:00:00+00:00,AZO,-0.0,2486.54,close
2023-02-28 05:00:00+00:00,CEG,-13.0,74.89,close
2023-02-28 05:00:00+00:00,VLO,-7.0,131.73,close
2023-02-28 05:00:00+00:00,MOH,-3.0,275.33,close
2023-02-28 05:00:00+00:00,KMX,15.0,69.04,close
2023-02-28 05:00:00+00:00,LVS,18.0,57.47,close
2023-02-28 05:00:00+00:00,UAL,20.0,51.96,close
2023-02-28 05:00:00+00:00,AXON,5.0,200.31,close
2023-02-28 05:00:00+00:00,ANSS,3.0,303.61,close
2023-02-28 05:00:00+00:00,WYNN,9.0,108.37,close
2023-02-28 05:00:00+00:00,STLD,8.0,126.11,close
2023-02-28 05:00:00+00:00,UHS,8.0,133.57,close
2023-02-28 05:00:00+00:00,EW,13.0,80.44,close
2023-02-28 05:00:00+00:00,BLDR,12.0,84.78,close
2023-03-01 05:00:00+00:00,LOW,4.0,205.44,buy
2023-03-01 05:00:00+00:00,ARE,6.0,148.61,buy
2023-03-01 05:00:00+00:00,HPQ,33.0,29.96,buy
2023-03-01 05:00:00+00:00,WBD,64.0,15.59,buy
2023-03-01 05:00:00+00:00,TGT,6.0,168.16,buy
2023-03-01 05:00:00+00:00,EXPE,9.0,109.83,buy
2023-03-01 05:00:00+00:00,PEG,16.0,60.56,buy
2023-03-01 05:00:00+00:00,UDR,23.0,42.87,buy
2023-03-01 05:00:00+00:00,GPC,5.0,175.1,buy
2023-03-01 05:00:00+00:00,NFLX,3.0,321.55,buy
2023-03-01 05:00:00+00:00,HAL,-27.0,36.29,sell
2023-03-01 05:00:00+00:00,DLTR,-7.0,143.3,sell
2023-03-01 05:00:00+00:00,ROST,-9.0,106.98,sell
2023-03-01 05:00:00+00:00,TECH,-13.0,72.28,sell
2023-03-01 05:00:00+00:00,PSX,-9.0,103.0,sell
2023-03-01 05:00:00+00:00,EOG,-8.0,113.33,sell
2023-03-01 05:00:00+00:00,MPC,-8.0,123.67,sell
2023-03-01 05:00:00+00:00,VLO,-7.0,132.5,sell
2023-03-01 05:00:00+00:00,AXON,-4.0,208.74,sell
2023-03-01 05:00:00+00:00,FSLR,-5.0,180.55,sell
2023-03-01 05:00:00+00:00,LOW,-4.0,194.31,close
2023-03-01 05:00:00+00:00,ARE,-6.0,142.91,close
2023-03-01 05:00:00+00:00,HPQ,-33.0,28.86,close
2023-03-01 05:00:00+00:00,WBD,-64.0,15.02,close
2023-03-01 05:00:00+00:00,TGT,-6.0,162.4,close
2023-03-01 05:00:00+00:00,EXPE,-9.0,106.16,close
2023-03-01 05:00:00+00:00,PEG,-16.0,58.54,close
2023-03-01 05:00:00+00:00,UDR,-23.0,41.65,close
2023-03-01 05:00:00+00:00,GPC,-5.0,170.31,close
2023-03-01 05:00:00+00:00,NFLX,-3.0,313.48,close
2023-03-01 05:00:00+00:00,HAL,27.0,37.51,close
2023-03-01 05:00:00+00:00,DLTR,7.0,148.12,close
2023-03-01 05:00:00+00:00,ROST,9.0,110.67,close
2023-03-01 05:00:00+00:00,TECH,13.0,74.91,close
2023-03-01 05:00:00+00:00,PSX,9.0,107.24,close
2023-03-01 05:00:00+00:00,EOG,8.0,118.01,close
2023-03-01 05:00:00+00:00,MPC,8.0,129.19,close
2023-03-01 05:00:00+00:00,VLO,7.0,139.29,close
2023-03-01 05:00:00+00:00,AXON,4.0,221.06,close
2023-03-01 05:00:00+00:00,FSLR,5.0,195.68,close
2023-03-02 05:00:00+00:00,CRM,5.0,193.12,buy
2023-03-02 05:00:00+00:00,PFG,10.0,88.76,buy
2023-03-02 05:00:00+00:00,UHS,7.0,130.97,buy
2023-03-02 05:00:00+00:00,PNC,6.0,153.85,buy
2023-03-02 05:00:00+00:00,MET,13.0,70.96,buy
2023-03-02 05:00:00+00:00,CFG,23.0,41.23,buy
2023-03-02 05:00:00+00:00,HRL,22.0,42.62,buy
2023-03-02 05:00:00+00:00,USB,20.0,47.18,buy
2023-03-02 05:00:00+00:00,VST,44.0,21.66,buy
2023-03-02 05:00:00+00:00,SMCI,9.0,100.06,buy
2023-03-02 05:00:00+00:00,NCLH,-65.0,14.88,sell
2023-03-02 05:00:00+00:00,RVTY,-7.0,122.66,sell
2023-03-02 05:00:00+00:00,EXPD,-9.0,104.74,sell
2023-03-02 05:00:00+00:00,GNRC,-8.0,116.18,sell
2023-03-02 05:00:00+00:00,PLTR,-128.0,7.59,sell
2023-03-02 05:00:00+00:00,MTD,-0.0,1407.43,sell
2023-03-02 05:00:00+00:00,MOS,-18.0,54.05,sell
2023-03-02 05:00:00+00:00,ODFL,-2.0,336.27,sell
2023-03-02 05:00:00+00:00,TECH,-13.0,72.71,sell
2023-03-02 05:00:00+00:00,DXCM,-8.0,112.51,sell
2023-03-02 05:00:00+00:00,CRM,-5.0,186.59,close
2023-03-02 05:00:00+00:00,PFG,-10.0,86.18,close
2023-03-02 05:00:00+00:00,UHS,-7.0,127.51,close
2023-03-02 05:00:00+00:00,PNC,-6.0,150.24,close
2023-03-02 05:00:00+00:00,MET,-13.0,69.39,close
2023-03-02 05:00:00+00:00,CFG,-23.0,40.35,close
2023-03-02 05:00:00+00:00,HRL,-22.0,41.83,close
2023-03-02 05:00:00+00:00,USB,-20.0,46.31,close
2023-03-02 05:00:00+00:00,VST,-44.0,21.29,close
2023-03-02 05:00:00+00:00,SMCI,-9.0,98.37,close
2023-03-02 05:00:00+00:00,NCLH,65.0,15.55,close
2023-03-02 05:00:00+00:00,RVTY,7.0,128.2,close
2023-03-02 05:00:00+00:00,EXPD,9.0,109.95,close
2023-03-02 05:00:00+00:00,GNRC,8.0,121.99,close
2023-03-02 05:00:00+00:00,PLTR,128.0,7.97,close
2023-03-02 05:00:00+00:00,MTD,0.0,1479.49,close
2023-03-02 05:00:00+00:00,MOS,18.0,57.0,close
2023-03-02 05:00:00+00:00,ODFL,2.0,354.77,close
2023-03-02 05:00:00+00:00,TECH,13.0,77.6,close
2023-03-02 05:00:00+00:00,DXCM,8.0,121.24,close
2023-03-03 05:00:00+00:00,HPE,59.0,15.88,buy
2023-03-03 05:00:00+00:00,KR,20.0,46.7,buy
2023-03-03 05:00:00+00:00,UNP,4.0,212.01,buy
2023-03-03 05:00:00+00:00,DD,12.0,75.38,buy
2023-03-03 05:00:00+00:00,LEN,9.0,98.54,buy
2023-03-03 05:00:00+00:00,UHS,7.0,128.29,buy
2023-03-03 05:00:00+00:00,FOXA,26.0,35.24,buy
2023-03-03 05:00:00+00:00,JNPR,30.0,30.96,buy
2023-03-03 05:00:00+00:00,HRL,22.0,41.0,buy
2023-03-03 05:00:00+00:00,CHRW,9.0,101.895,buy
2023-03-03 05:00:00+00:00,MKTX,-2.0,356.5,sell
2023-03-03 05:00:00+00:00,CTLT,-13.0,71.54,sell
2023-03-03 05:00:00+00:00,EQT,-28.0,33.09,sell
2023-03-03 05:00:00+00:00,BKR,-30.0,31.08,sell
2023-03-03 05:00:00+00:00,AXON,-4.0,212.52,sell
2023-03-03 05:00:00+00:00,PLTR,-117.0,8.0,sell
2023-03-03 05:00:00+00:00,NCLH,-60.0,15.58,sell
2023-03-03 05:00:00+00:00,APA,-23.0,39.5,sell
2023-03-03 05:00:00+00:00,FSLR,-4.0,200.11,sell
2023-03-03 05:00:00+00:00,ALGN,-2.0,314.53,sell
2023-03-03 05:00:00+00:00,HPE,-59.0,15.28,close
2023-03-03 05:00:00+00:00,KR,-20.0,45.98,close
2023-03-03 05:00:00+00:00,UNP,-4.0,209.36,close
2023-03-03 05:00:00+00:00,DD,-12.0,74.65,close
2023-03-03 05:00:00+00:00,LEN,-9.0,97.61,close
2023-03-03 05:00:00+00:00,UHS,-7.0,127.12,close
2023-03-03 05:00:00+00:00,FOXA,-26.0,34.92,close
